type,subType,label,maturity,nature,spreadAsk,spreadBid,spreadMid
Rating,FIMMDA,AT1 A+,3Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 A+,4Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 A+,5Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 A+,7Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A+,8Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A+,9Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A+,10Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A,3Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 A,4Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 A,5Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 A,7Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A,8Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A,9Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A,10Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A-,3Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 A-,4Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 A-,5Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 A-,7Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A-,8Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A-,9Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 A-,10Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB+,3Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 BBB+,4Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 BBB+,5Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 BBB+,7Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB+,8Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB+,9Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB+,10Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB,3Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 BBB,4Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 BBB,5Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 BBB,7Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB,8Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB,9Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB,10Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB-,3Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 BBB-,4Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 BBB-,5Y,Zero coupon,353,353,353
Rating,FIMMDA,AT1 BBB-,7Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB-,8Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB-,9Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BBB-,10Y,Zero coupon,284,284,284
Rating,FIMMDA,AT1 BB+,3Y,Zero coupon,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB+,4Y,Zero coupon,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB+,5Y,Zero coupon,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB+,7Y,Zero coupon,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB+,8Y,Zero coupon,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB+,9Y,Zero coupon,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB+,10Y,Zero coupon,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB,3Y,Zero coupon,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB,4Y,Zero coupon,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB,5Y,Zero coupon,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB,7Y,Zero coupon,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB,8Y,Zero coupon,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB,9Y,Zero coupon,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB,10Y,Zero coupon,283.7,283.7,283.7
Rating,FIMMDA,AT1 Unrated,3Y,Zero coupon,440.8,440.8,440.8
Rating,FIMMDA,AT1 Unrated,4Y,Zero coupon,440.8,440.8,440.8
Rating,FIMMDA,AT1 Unrated,5Y,Zero coupon,440.8,440.8,440.8
Rating,FIMMDA,AT1 Unrated,7Y,Zero coupon,354.6,354.6,354.6
Rating,FIMMDA,AT1 Unrated,8Y,Zero coupon,354.6,354.6,354.6
Rating,FIMMDA,AT1 Unrated,9Y,Zero coupon,354.6,354.6,354.6
Rating,FIMMDA,AT1 Unrated,10Y,Zero coupon,354.6,354.6,354.6
